date,effort_catch
2096-01-31,2.7494644e-07
2096-02-29,2.938251e-07
2096-03-31,3.0050103e-07
2096-04-30,2.9443126e-07
2096-05-31,2.8684013e-07
2096-06-30,2.9015067e-07
2096-07-31,3.020322e-07
2096-08-31,3.14089e-07
2096-09-30,3.2254835e-07
2096-10-31,3.3232348e-07
2096-11-30,3.1447902e-07
2096-12-31,2.8479235e-07
2097-01-31,2.732577e-07
2097-02-28,2.834243e-07
2097-03-31,2.9496397e-07
2097-04-30,2.939238e-07
2097-05-31,2.9008544e-07
2097-06-30,2.889315e-07
2097-07-31,2.9501086e-07
2097-08-31,3.0820658e-07
2097-09-30,3.152389e-07
2097-10-31,3.232663e-07
2097-11-30,3.1471257e-07
2097-12-31,2.8740394e-07
2098-01-31,2.769692e-07
2098-02-28,2.8809362e-07
2098-03-31,2.9922444e-07
2098-04-30,2.9289242e-07
2098-05-31,2.8935062e-07
2098-06-30,2.8978135e-07
2098-07-31,2.9678444e-07
2098-08-31,3.160635e-07
2098-09-30,3.2983627e-07
2098-10-31,3.384072e-07
2098-11-30,3.1940723e-07
2098-12-31,2.8624078e-07
2099-01-31,2.763816e-07
2099-02-28,3.0126515e-07
2099-03-31,3.2240615e-07
2099-04-30,3.1478788e-07
2099-05-31,2.970278e-07
2099-06-30,2.8880606e-07
2099-07-31,2.9356156e-07
2099-08-31,3.103144e-07
2099-09-30,3.2605624e-07
2099-10-31,3.3410367e-07
2099-11-30,3.2163928e-07
2099-12-31,2.9218904e-07
2100-01-31,2.7706423e-07
2100-02-28,2.843819e-07
2100-03-31,2.906448e-07
2100-04-30,2.903488e-07
2100-05-31,2.8890764e-07
2100-06-30,2.8983217e-07
2100-07-31,2.9796365e-07
2100-08-31,3.1306186e-07
2100-09-30,3.2948142e-07
2100-10-31,3.3683204e-07
2100-11-30,3.19904e-07
2100-12-31,2.8588403e-07
